ASIN,Reviewer Name,Reviewer Star,Reviewer Date,Year,Reviewer Summary,
B074X2LK3L,Mr.S 647,1.0 out of 5 stars,6-Feb,2018,,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,25-Jun,2018,,
B074X2LK3L,B. Morello,1.0 out of 5 stars,22-Aug,2018,This is the third one of these headsets we purchased.  The first we returned and thought it was a fluke then I purchased two more for my boys for their Xbox gaming systems.  They worked fine for the first few months but last month my other son's headset broke and now this headset broke.  I would not recommend buying this for the amount of money you spend and we only got 3 months use out of them.,
B074X2LK3L,Javier Carreno,5.0 out of 5 stars,25-Feb,2018,this is a great headset.  the sound is clear and is very comfertable.  it is almost as good as the beats solo hd wired headset.  would recomend to anybody.,
B074X2LK3L,Bill,3.0 out of 5 stars,14-Jan,2018,,
B074X2LK3L,Amy Brown Champion,5.0 out of 5 stars,30-Dec,2017,These were a hit with my 14 year old!,
B074X2LK3L,Joel Lee,2.0 out of 5 stars,29-Jun,2018,First off the headphones are pretty heavy in itself. I got used to it after about an hour but for anyone who doesn't like heavy headphones I wouldn't recommend this. On top of that the microphone feeds in from audio from the headphones so my friends can hear things on my end that isn't my voice. Furthermorethe plug is super sensitive so even nudging it a little bit would take it out so the mic would stop working even though the sound feeds into the headphones which is another problem the mic would stop working even when sound feeds in so my friends can't tell whether i'm in the call or not. Sound quality is ok for its price so thats the only reason these headphones aren't one star,
B074X2LK3L,Noah,2.0 out of 5 stars,5-Feb,2018,This headset is not bad quality but they really shouldn't advertise it for Xbox use because it 100% does not work. I tried it with my phone my laptop and both my parents' phones and it is not defective just not compatible with any Xbox controller. I really needed a headset because my old one broke and this was disappointing to say the least.,
B074X2LK3L,Lola Falana,2.0 out of 5 stars,6-Feb,2018,Got it for my son. It does not light up. Had it for a month. He says it doesn't work well anymore. He does abuse things. But that's what some 9-year-olds do.,
B074X2LK3L,Amanda J,4.0 out of 5 stars,20-Jul,2018,My son uses this headset for his PS4. He loves it but we are having an issue with it lighting up properly. It doesn't effect the functionality of the headset though.,
B074X2LK3L,David C.,1.0 out of 5 stars,22-Mar,2018,The microphone broke after 20 days so I would not recommend.,
B074X2LK3L,Lolita Cantu,5.0 out of 5 stars,11-Aug,2018,Soft around the ears and perfect sound!,
B074X2LK3L,Andrea,1.0 out of 5 stars,8-Apr,2018,It is very cheap and broke in a month I would not recomend buying it!,
B074X2LK3L,Sean Baldridge,2.0 out of 5 stars,7-Apr,2018,Didn't last long  bulky,
B074X2LK3L,casara,1.0 out of 5 stars,23-Apr,2018,Broke very fast,
B074X2LK3L,Jenn,1.0 out of 5 stars,21-Jul,2018,We received this on a Monday and by Thursday evening the mic was no longer functional. The sellers troubleshooting suggestions did nothing to improve functionality. It was a nice looking headset and comfortable. But unfortunately neither of those matter if it doesn't work properly after only 3 days or normal use.,
B074X2LK3L,Oaklejm,1.0 out of 5 stars,25-Mar,2018,I got this as a Christmas present.  It lasted all of 2.5 months before the right ear speaker stopped working.  Hard to play games with only hearing one side of the audio.,
B074X2LK3L,Teddie E.,1.0 out of 5 stars,22-May,2018,The heat and microphone are scratchy all the time.,
B074X2LK3L,Luke Sorensen,1.0 out of 5 stars,14-Jun,2018,Had it for one week. Already broken!!!!!!!!!,
B074X2LK3L,Michelle,3.0 out of 5 stars,22-Apr,2018,These were great at first but within a short time the cord has a short in it. Now if it moves even a little in the plugs it stops working either in the headset or the mic. Disappointed because I liked these a lot to begin with.,
B074X2LK3L,jon lauderbaugh,3.0 out of 5 stars,24-Jul,2018,Mediocre sound quality. Unevenness,
B074X2LK3L,QriousJav,5.0 out of 5 stars,22-Sep,2018,Amazing fit and the mic is adjustable love this headset,
B074X2LK3L,Ethan,1.0 out of 5 stars,12-Jan,2018,Issue after issue getting it to work on PC with Windows 10. Interference that causes ear shattering static at random. Will work for a bit then destroy my eardrums. WTF. Terrible buy for PC.  May work with consoles but have never tested.,
B074X2LK3L,WBPenna,1.0 out of 5 stars,25-Aug,2018,All you need to know is that it lasted less than 2 months. That says it all.,
B074X2LK3L,Chelsea Vieira,5.0 out of 5 stars,9-Feb,2018,hey I'm a small YouTube and was wondering if you could send me a headset so I could make review video for my channel.,
B074X2LK3L,LBrundrett,3.0 out of 5 stars,30-Jun,2017,Lightweight and chord quality. But tight on the head gave me a headache and didnt work with my Xbox one controller like advertised,
B074X2LK3L,sylvia bayla,3.0 out of 5 stars,21-Jul,2018,It was good for a couple of weeks but the mic was not working but decent mic,
B074X2LK3L,RCH,1.0 out of 5 stars,8-Mar,2018,"I was so excited to receive this headset after I purchased it.  That was until I realized that it doesn't work with my XBOX ONE - X.  I hear there is an ""adapter"" floating around for this headset that makes it compatible with the Xbox One-X but until I understand how to purchase it I'm forced to give it one star.  A complete waste of my money.",
B074X2LK3L,Beach Bum ,2.0 out of 5 stars,26-Mar,2018,"Low rating due to the fact I bought for my son to use with ps4. He was stoked when I told him they would light up.... they due but the b**** is it has seperate plug for lights. Meaning if he wants to use with ps4 and use lights at same time he has to sit 6"" from ps4 because it has to be plugged into ps4 just for the lights.... stupid! Why not light up when plugged into controller. Im Soured up with the cheapy work smh.",
B074X2LK3L,Amazon Customer,4.0 out of 5 stars,13-Aug,2018,This headset is good for a beginner gamers headset would recommend,
B074X2LK3L,Josue Servellon,1.0 out of 5 stars,9-Sep,2018,It's funny how they photoshop the headphones on people,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,5-Feb,2018,It doesn't work for xbox 1.  How can I return?,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,2-Sep,2018,Not as pictured not as described mic didn't work out of the box horrible sound quality very very bulky and cheap,
B074X2LK3L,Fabiola Murillo,5.0 out of 5 stars,10-Dec,2017,Fast shipping good product,
B074X2LK3L,Eric M. Brown,1.0 out of 5 stars,23-Apr,2018,Product was terrible. The sound stopped coming out of 1 ear after 3 months. I reached out to the company directly 2 weeks ago to see if they could send a replacement. I have not heard back from them. Since then the sound stopped working out of the other ear. They are completely useless.,
B074X2LK3L,cmq,1.0 out of 5 stars,17-Nov,2017,,
B074X2LK3L,Amazon Customer,2.0 out of 5 stars,26-Apr,2018,,
B074X2LK3L,AHUSKERFAN,1.0 out of 5 stars,20-Mar,2018,Lost sound in one side after a few weeks.,
B074X2LK3L,Amazon Customer,2.0 out of 5 stars,5-Apr,2018,Price was right. Sound was surprisingly decent. Mic worked fine. Cord frayed where it plugs into the xBox controller and lost sound in 1 ear after 4 months,
B074X2LK3L,Lizzie D,1.0 out of 5 stars,30-Jul,2018,After a month the gaming headphones were no longer working worst experience ever,
B074X2LK3L,Brad Kimzey,5.0 out of 5 stars,10-May,2018,Excellent value and great sound,
B074X2LK3L,Joseph G.,5.0 out of 5 stars,10-Nov,2017,My son LOVES these!!! He said they sound amazing!!!,
B074X2LK3L,Abu wael,1.0 out of 5 stars,17-Feb,2018,This headphone it's bad,
B074X2LK3L,Enrique,1.0 out of 5 stars,17-Jul,2018,It was broke when I open the box not even turn on the light,
B074X2LK3L,KO,1.0 out of 5 stars,2-Mar,2018,I thought the first one I bought may have been defective- the plug is very thin metal and bent easily when plugged in and out. I returned and replaced. The second one was trash too and just past my return window. I'll never buy another one of their products again unfortunately :-(,
B074X2LK3L,Jenelle Buczko,1.0 out of 5 stars,23-Jul,2018,The jack that plugs into whatever you are using completely snapped off after only having them less than 2 months. I am beyond the return date. Not very happy!,
B074X2LK3L,Kat,2.0 out of 5 stars,18-Apr,2018,,
B074X2LK3L,Lisa Anne Molnar,1.0 out of 5 stars,13-Aug,2018,very disappointed. My son has had this for 4 months and the microphone no longer works. This is the second headset to fail in less than a year. Wish there was a way to return defective headsets. At this rate I'm going to wind up spending more money on headsets than I paid for the xbox one.,
B074X2LK3L,FrozenOne,2.0 out of 5 stars,17-Aug,2018,We really enjoyed this headset for the 6 months that they worked. Unfortunately after 6 months of moderate use the sound stopped working on one side of the set.,
B074X2LK3L,Carmen Van Leeuwen,1.0 out of 5 stars,25-Feb,2018,Broke after less than a month.  Returned it and am still waiting to hear from the company.,
B074X2LK3L,AD,1.0 out of 5 stars,12-May,2018,Waste of money!  Bought this headset for my 13-year-old to play xbox.  This product stopped working 30 days after purchased.  Sound cuts in and out and now is unusable AND unreturnable. Very disappointed.,
B074X2LK3L,vicente garcia,1.0 out of 5 stars,20-Oct,2017,Honestly terrible broke even before I got it,
B074X2LK3L,Madison Gould,1.0 out of 5 stars,27-May,2018,,
B074X2LK3L,R.G.,1.0 out of 5 stars,2-Feb,2018,Microphone stopped working after 2 months of very light use.,
B074X2LK3L,Calhoun Lacey,1.0 out of 5 stars,15-Oct,2018,Bought this headset based on good reviews of value for money. Unfortunately they lasted a little more than one month before one of the speakers died.,
B074X2LK3L,Timothy J.,1.0 out of 5 stars,6-Aug,2018,Came with a huge dent in it. Would always cut out every 10 seconds.,
B074X2LK3L,joie _de_vivre,2.0 out of 5 stars,21-Jun,2018,The headphones fell apart after a couple months of normal use. My son was taking the headphones off of his head and the headphones split into two pieces. The internal wire was pulled out so the headphones no longer function properly,
B074X2LK3L,Amazon Customer,3.0 out of 5 stars,11-May,2018,Works great for pubg mobile. Only problem i have with them is it came in large and i got a relatively small head. So they do slide around. Have to put on a hat to use them without getting neck cramps due to weird angles during intense fights with them sliding off. But other than that no complaints. Mic does pick up background noise pretty easily. Noise cancellation works great on them. When im talking ingame with them i can barely even hear the words coming out if my mouth. Mic is fully adjustable/angleable.,
B074X2LK3L,Kitty K,1.0 out of 5 stars,19-Feb,2018,,
B074X2LK3L,Rachael Newman,1.0 out of 5 stars,1-Jul,2018,Great for a week then the microphone quit working my son was disappointed,
B074X2LK3L,Jabril jones,2.0 out of 5 stars,21-Nov,2017,,
B074X2LK3L,louis Goetz,1.0 out of 5 stars,30-Mar,2018,Work good until 4 months later.  Mic works but i can't hear anything anymore.,
B074X2LK3L,Sophia Linton,1.0 out of 5 stars,21-Feb,2018,Broke after 1 day,
B074X2LK3L,Cody,1.0 out of 5 stars,2-Feb,2018,If they are older controllers this product is not compatible...unless you buy a $25 adapter for it.  Thanks Microsoft.,
B074X2LK3L,justin lopes,1.0 out of 5 stars,17-Apr,2018,Lights up when feels like it. Constantly causing my controller to disconnect to Xbox. Cheap mic for a reason stay away from it.,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,24-May,2018,Broke In the first month,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,7-Apr,2018,The headphones have good quality and the elastic mic is very good.,
B074X2LK3L,Tamarin   Sessom,2.0 out of 5 stars,21-Mar,2018,This product only lasted a few months then broke!,
B074X2LK3L,Richard,1.0 out of 5 stars,9-Apr,2018,Great headset until today. It is less than two months old and microphone stopped working.,
B074X2LK3L,Nathan Zdunich,1.0 out of 5 stars,2-May,2018,Does not work with PS4 as advertised. Very irritating,
B074X2LK3L,melissa tolbert,1.0 out of 5 stars,14-May,2018,,
B074X2LK3L,N. Yaeger,1.0 out of 5 stars,2-Jun,2018,Headset stopped working after 3 days.,
B074X2LK3L,Hudson Curtis,1.0 out of 5 stars,16-Oct,2018,,
B074X2LK3L,marra carissimo,1.0 out of 5 stars,21-Apr,2018,,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,18-Aug,2018,After a few weeks of this product it now cuts on and off! Will not stay on! Horrible product I would not buy!,
B074X2LK3L,Annette Jones,1.0 out of 5 stars,21-May,2018,Headset only worked for about a month.  Very disappointing,
B074X2LK3L,R Estabrook,1.0 out of 5 stars,2-Aug,2018,Theses worked great for five months. then  just suddenly died  will post and update if I can ever figure out how to get in touch with seller,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,17-Aug,2018,Broke after a month,
B074X2LK3L,Claudia Vergara,1.0 out of 5 stars,23-Apr,2018,is only 5 months since I buoyed this product and already is not working,
B074X2LK3L,Tonie Bugett,4.0 out of 5 stars,8-Jan,2018,This headset is not bad but the one problem i have is when the mic is switch off the meter goes off to other people's conversations.....to be continue,
B074X2LK3L,velvet b.,1.0 out of 5 stars,16-Aug,2018,,
B074X2LK3L,Jeffrey M. Unseld,1.0 out of 5 stars,4-Jul,2018,Lasted less than 4 months and the audio cuts in and out. Tried separate  headsets to validate the audio on this was broken. Otherwise a great headset.,
B074X2LK3L,Smaktalker,1.0 out of 5 stars,7-Jan,2018,,
B074X2LK3L,Zacmac,2.0 out of 5 stars,14-Aug,2018,These headphones are not made well as the volume is already not working.,
B074X2LK3L,Tanya,1.0 out of 5 stars,17-Jul,2018,,
B074X2LK3L,MELISSA DANIELS,2.0 out of 5 stars,17-Sep,2018,Bought in May for my son to use on PS4 1 earpiece stopped working a few months after purchase now both earpieces do not work. Cannot locate how to contact customer service direct on this purchase.,
B074X2LK3L,Gor,1.0 out of 5 stars,3-Aug,2018,,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,15-Jan,2018,Not very good,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,14-Jul,2018,My mic started echoing after a month.It could be too loud and everyone around can hear what is happening in the headset.,
B074X2LK3L,Ryan Clark,1.0 out of 5 stars,5-Aug,2018,Poorly made only worked for a couple of weeks.,
B074X2LK3L,H, San Francisco,1.0 out of 5 stars,24-Mar,2018,headphones are only working in one ear. I am returning
B074X2LK3L,Justin Pearson,1.0 out of 5 stars,25-Apr,2018,They lasted a month and now all I hear is static. Sometimes when i first connect they work and then they stop. Im mad this happened right after my amazon  return date expired,
B074X2LK3L,Mark Todd Mapes,1.0 out of 5 stars,11-Apr,2018,Cord wore out in a couple weeks where it plugs into the controller.  Second time this has happened would not purchase again.,
B074X2LK3L,Steven,1.0 out of 5 stars,17-Sep,2018,,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,22-Dec,2017,Lights do not work with ps4.you can't use this to game and have lights work.dumb,
B074X2LK3L,Christopher A Landberg,1.0 out of 5 stars,12-Aug,2018,Don't buy this product.  We bought it in late February and it stopped working in July.  My son only uses it on weekend so probably only used it about 20 times or so.  I don't expect these cheap headphones to last long but at least a year.  He liked it enough while it worked but now I have to buy another.  Definitely not returning to the same seller.,
B074X2LK3L,Roxanne B.,1.0 out of 5 stars,12-Aug,2018,,
B074X2LK3L,GeeTee,1.0 out of 5 stars,19-Jul,2018,Microphone stopped working after 1 week...,
B074X2LK3L,Daryn,3.0 out of 5 stars,11-Dec,2017,I previously owned a pair of Sades SA930 and SA810 headphones and much of this review will be in a comparison to them. Neither pair lasted 6 months. Eventually the Mute switch died then the audio would get patchy or the mic went out. I went with a different brand hoping to get better quality.The SA930 are a bit smaller than the SA810 but otherwise identical.The GoodThe Headset is light and doesn't weigh the head down after using it for a few hours.The Mic head is connected on a flexible band so you can adjust it into the perfect spot.The Mic arm is on a swivel so you can move it out of the way.The cable is super long over 6 feet.The cable has a hook and loop wrap on it so you can keep the unused portion neatly bunched up.The cable has a nice woven cover that feels like quality.There is a volume adjustment and mute button on the cord.The USB connector is for lights only and is connected pretty close to the plug so it doesn't get in the way when not in use.The Bad:It's just not comfortable.Had I worn these before the SA810 they would have rated 3 maybe 4 stars in comfort but really they pale in comparison. So much so that I am going to return them and get another pair of SA810 this time with a Warranty.The top cushion is nice but it is too firm for how light the headset is and so it just acts as a big buffer and is less comfortable than a wider flatter style.The material of the ear cushions don't breathe so my head gets sweaty after wearing them for a while.The ear cushions are too big or the ear cavities are too small either way they are not 'over the ear' so my ears get cramped. I don't feel it while wearing them but after a couple of hours I take them off and my ears just hurt and ache.The plug jacket it too wide so I can't plug them into my phone with it's current case. If I were going to keep them I would have to shave some plastic off.People I have talked to said I am not as clear. Not bad but not as clear as I used to be when speaking.,
B074X2LK3L,Bruce Miller,3.0 out of 5 stars,25-Feb,2018,,
B074X2LK3L,michelle bruetsch,1.0 out of 5 stars,8-Jan,2018,They didn't last very long. I bought these August and they are already broken.,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,19-Apr,2018,I received this item and from the beginning knew it was bad. the box was very squished and looked very used. When i opened the box the headphones were significantly scratched and and the 3.5 mm jack was broken in half. I am very displeased with this item and am returning as I speak.,
B074X2LK3L,Glenn,1.0 out of 5 stars,15-Dec,2017,Very disappointed,
B074X2LK3L,Nancy D'Ambrosio,1.0 out of 5 stars,6-Feb,2018,Purchased this headset in December of 2017 and the microphone currently broke. Im very disappointed in the quality and durability of this headset,
B074X2LK3L,momserf2,1.0 out of 5 stars,26-Jul,2018,Not worth it at all,
B074X2LK3L,David Coleman,1.0 out of 5 stars,30-Jan,2018,Literally just got this an hour ago. Bought it because my friend needs a headset and honestly so do I. I didnt wamt to pay for two high priced headsets so I took a look at cheap ones. Main thing I liked about this is the splitter jack. Years ago I had bought myself some headphones made by afterglow that came with a audio splitter. It was my favorite headset. Not only could you hear the gameplay and voice chat but you could also hear the music you played from your phone or other device. I got this in hopes of finding a cheap headset me and my friend could both have and also because I wanted that same audio splitter. Yes I could have bought a pricey headset with a splitter but like I said. I was shopping for a friend too so I didnt want to spend a whole lot. The reviews on this were good so I said lets do it. The product got to my door and I was excited. I unboxed the headset read the instructions and configuration booklet and plugged it in. First thing I noticed. A sharp screeching noise when you try to turn up or down on the volume control. I had to set it to mid volume in order to not hear screeching but the gameplay audio was very low and there was a little bit of static in the background. I started a party chat to test if my whole party could hear the audio through my headset( have to check because cheap headset have an issue with your friends being able to hear what you are playing even when your tv volume is turned all the way down) and nothing. So I thought alright cool lets try talking. I spoke and no audio was transmitted to my party. I ended up having to twist and push in the headsets jack in order to use the mic ( yes I had it plugged in correctly) and when I spoke I could hear myself as well. That was with just the headsets jack in. The splitter does not work at all. Well not completely. The screeching issue when adjusting the volume was gone but all you can hear is the music you plugged in. Nothing else. You cant even talk to your friends anymore because the microphone is just simply unfixable no matter what you do. If you are going to get a headset put in the effort and money to buying a good quality headset. In the end you save more money.,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,29-Jul,2018,Trash! From now on I'm buying the $16 ones that I though were poorly made.  These weren't great to begin with (hardly noise cancellation noise muffling at best) sound quality not great either and they broke within a few days of use.  Everything is distorted now.  Tested on multiple consoles they're trash.,
B074X2LK3L,Amazon Customer,1.0 out of 5 stars,29-Jul,2018,,
B074X2LK3L,Brad,1.0 out of 5 stars,29-Jul,2018,Broke within hours. At least return was a breeze.,
B074X2LK3L,Joan Maulding,1.0 out of 5 stars,27-Jul,2018,I gave this to my Grandson for Christmas and it quit working before he had it for a whole 6 months.I was very disapponted in the product.  I ordered him a replacement and it has been fine so far.I haven't been able to find out if there is any kind of warranty on it.,
B074X2LK3L,qiulong,5.0 out of 5 stars,15-Oct,2017,Very easy to use the game headset the effect is very good the voice is very clear the exchange is very convenient playing the game must buy will introduce to more friends to buy like.,
B074X2LK3L,Elvzp,5.0 out of 5 stars,3-Dec,2017,Very satisfied with the quality of the products!! First it looks so cool and secondary noise isolation works well may not be able to find better choice at this price range,
B074X2LK3L,Jun,5.0 out of 5 stars,20-Apr,2018,Superb headphone with microphone for the price I just want something light and not too expensive for gaming and chatting online but this turn out much better the sound quality is great I now mainly use it to watch movies.Theres few things worth mentioning the headphone feel really comfortable I were it to watch a movie without hurting my ears the cord is like bread rope tangless makes easy to store and use.,
B074X2LK3L,happylife,5.0 out of 5 stars,24-Aug,2017,My son loves this gaming headset So much! It has cooled design. He is using this headset to play drums games and to listen to the music every day. The seal of the headphone is pretty good that it eliminates the outside noise and make you focus on your listening. It also looks pretty cool with the LED lights.,
B074X2LK3L,Madison Fay,5.0 out of 5 stars,23-Apr,2018,,
B074X2LK3L,TCC,4.0 out of 5 stars,10-Sep,2018,I got this headset for my husband. He has been using them everyday since they were delivered. He absolutely love them. The sound is amazing and the surround sound works great! The ear pads are not as hexagonal as shown in the image was was really good for me! Also these are super comfy! These never hurt our ears and are great to use for long periods of time. He also mentioned other such advantages the headphones but it all started to sound like jibberish- gamer speak. Anyway nice product!! I and my husband will be recommending to others.,
B074X2LK3L,bmccune,4.0 out of 5 stars,31-May,2018,,
B074X2LK3L,cocoyo,5.0 out of 5 stars,5-Nov,2017,It's very comfortable . The size fits me very well. And the sound is clear and nice. The design of this headphone is really cool and fancy. Great quality with this price!I love it.,
B074X2LK3L,Amazon Customer,5.0 out of 5 stars,3-Nov,2017,The quality of the headsets are really good for such a cheap price. I have tested the mic and it is very good.,
B074X2LK3L,Gilsea Mindelsen,5.0 out of 5 stars,12-Jun,2018,,
B074X2LK3L,Molly Hernandez,5.0 out of 5 stars,11-Jun,2018,My husband asked me to buy a headset for gaming. I chose this one and it's fantastic. Great quality sound and heavy duty with good noise reducing features.,
B074X2LK3L,Ricky Chan,5.0 out of 5 stars,9-Sep,2018,This gaming headphone is good over all.  The sound  and microphone quality are good. It is little big but I am ok with it since I like the blue light color on it. It is more fun when players can talk to each other in games.,
B074X2LK3L,jean l.,5.0 out of 5 stars,19-Aug,2018,I can finally watch tv while my husband is listening to his music! Well worth the purchase for some peace and quiet :-) The  sound quality is great and not compromised by outside noises.,
B074X2LK3L,Yui,5.0 out of 5 stars,11-May,2018,This is a gift for my lovely hubby who love to play CF! I bought this to replace his old headset. He love the color and the quality! So far i see him using the new headset everyday to play games.,
B074X2LK3L,Selena,5.0 out of 5 stars,19-May,2018,i have boss champion 5  for my game while during night could not use that given too loud.  looking or a headset good choice pretty good balanced sound.,
B074X2LK3L,Tiffany Chen,5.0 out of 5 stars,17-Jul,2018,,
B074X2LK3L,yanbinzhang,5.0 out of 5 stars,27-Feb,2018,This is Very easy to use the game headset the voice is very clear and this headset is great for more than just gaming. If you do any sort of business through your computer where you need a high quality headset with a mouthpiece then this is perfect . I've been able to conduct teleworking business from home and  I will introduce to more friends to buy like.,
B074X2LK3L,Zorion,5.0 out of 5 stars,28-Aug,2018,My son loves it it's very good quality for the price.,
B074X2LK3L,Crystal Madru,5.0 out of 5 stars,2-Feb,2018,My son was so excited!!  Easy to hook up to pc and ps4.  Lights are very cool!  Awesome value compared to others,
B074X2LK3L,Shawn Yue,5.0 out of 5 stars,23-May,2018,The headset looks stylish. Very comfortable to wear. Sound quality meets me expectation. The noise cancelling function also works well. I have been using it for several days and so far very good.,
B074X2LK3L,T,5.0 out of 5 stars,19-Oct,2018,I use them with my Xbox oneSound quality is good love the volume control knob Very comfortable on my head.,
B074X2LK3L,Shoma Gobin,5.0 out of 5 stars,17-Oct,2018,I'm a gamer I bought few pairs of headphone for both PS4 and PC gaming. This headset is light weight and has very good quality sound for the price and is very comfortable. It's good quality comfortable easy to use very good sounds and noise cancellation! Fantastic headset for your gaming experience. Overall a nice gaming headset.,
B074X2LK3L,Wei Z.,5.0 out of 5 stars,21-May,2018,,
B074X2LK3L,Kevin E Brown.,5.0 out of 5 stars,14-Aug,2018,This is a nice pair of headphones and especially for the price! The only flaws I've had thus far are the top piece lengthening easily and the attachment that lets you change the volume and turn on/off the mouthpiece/mic is a little heavy. Regardless of those minor flaws I love this headset!,
B074X2LK3L,Alaska,5.0 out of 5 stars,18-Feb,2018,Excellent earphones for the price very comfy and clear,
B074X2LK3L,Kelsey Thomas ,5.0 out of 5 stars,9-Aug,2018,This head phone is stunning. You can hear the other person clearly and you can speak and the other person can also hear you clearly. It works well and fits comfortably on your head. I love the colors and the fit!,
B074X2LK3L,Antonio Vele,5.0 out of 5 stars,14-Jun,2018,Excelente,
B074X2LK3L,EARLYDAWN,5.0 out of 5 stars,6-Jun,2018,MY GRANDSON LOVED THEM,
B074X2LK3L,brandie osborn,5.0 out of 5 stars,16-Jul,2018,Clear headphones not super loud on the ps4 but they still work but can't use the led.  Everything is great on the computer.,
B074X2LK3L,Oscar W.,5.0 out of 5 stars,16-Jun,2018,Sounds better now. Good for gaming. High treble and deep bass. I like it better now.,
B074X2LK3L,Marcelo E.,5.0 out of 5 stars,11-Jul,2018,,
B074X2LK3L,Spencer ,5.0 out of 5 stars,18-Apr,2018,Bought it as a gift and he loves it. The volume is loud but you can't hear it unless you're the one wearing them. They have great sound control and the lights are an added bonus!,
B074X2LK3L,liu yazhou,5.0 out of 5 stars,29-Jul,2018,I'm very satisfied with the quality of the products!! First it looks so cool and secondary noise isolation works well may not be able to find better choice at this price range,
B074X2LK3L,jessica,5.0 out of 5 stars,30-Aug,2018,This product has a great quality; the frabric is super soft and comfy to wear. The sound is 3D and nice enough. Great headphone to play games with!,
B074X2LK3L,Tony w,5.0 out of 5 stars,27-Feb,2018,great,
B074X2LK3L,Yijing Sun,5.0 out of 5 stars,18-Jun,2018,I use it for gaming like PUBG and Call of Duty it has a great performance. The LED is very cool. It is also great for movies and videos stuff.,
B074X2LK3L,Y. LIU,5.0 out of 5 stars,10-Oct,2017,Very sound earphone love it. The look is gorgeous too.,
B074X2LK3L,Luis,5.0 out of 5 stars,7-Feb,2018,,
B074X2LK3L,Amie Elizabeth,5.0 out of 5 stars,22-Apr,2018,Sounds great. Looks really cool. Mic and headset sound is great. Good price.,
B074X2LK3L,Jesscia,5.0 out of 5 stars,10-Apr,2018,The sound is high quality These headphones are comfortable and they block out noise from outside. These are great because they are versatile. I can use them on my computer or my PS4. This headset works great!,
B074X2LK3L,Keri B,5.0 out of 5 stars,23-Jul,2018,nice package and fast shipping !!! Nice gift for teenage:),
B074X2LK3L,cqnp21,5.0 out of 5 stars,1-Aug,2018,Using them for gaming on xbox one and have to say they are very comfortable. The fabric ear muffs are great. Sound quality is very good.,
B074X2LK3L,Imperial express ,5.0 out of 5 stars,23-Jul,2018,Good quality  . Nice birthday present for kids.,
B074X2LK3L,tamara grant,5.0 out of 5 stars,27-Jun,2018,Grandson enjoyind headset,
B074X2LK3L,Byron Dominguez,5.0 out of 5 stars,31-May,2018,Kids enjoyed it.,
B074X2LK3L,Tlin29,5.0 out of 5 stars,24-Sep,2018,,
B074X2LK3L,wenqingzheng,5.0 out of 5 stars,11-Apr,2018,The sound quality is very good with good looking.,
B074X2LK3L,Wailany Yakira Sosa Soler,5.0 out of 5 stars,23-Oct,2018,A mi me e le funciona muy bien.,
B074X2LK3L,Raymond,5.0 out of 5 stars,10-Jul,2018,I got this as a gift for my neighbor cause they play a lot of games and i thought they might like this and use it in their gaming nights.  It does light up a blue color that looks so cool at night or in the dark. Its very bright. This hooked right up cause its blue tooth ready so that wasn't a hard set up cause it really does it for you. They are using this on an xbox  which one i'm not sure of. I had no problems with the seller and would buy from them again. Very fast with the shipping and that's a plus for me.,
B074X2LK3L,Ping L.,5.0 out of 5 stars,5-Nov,2017,Very upscale a Bluetooth headset this is a gift to her daughter she likes take songs and play games are great!,
B074X2LK3L,william mccray,5.0 out of 5 stars,23-Nov,2017,I love this product and I was looking for this for a while...very very very impressed with this headset.,
B074X2LK3L,Alexx,5.0 out of 5 stars,7-Dec,2017,Great product loved it,
B074X2LK3L,Ping,5.0 out of 5 stars,14-Dec,2017,Awesome program headphone catch my attention when I got it. It's not only it's well-designed shape to fit outside of ears but also the fabulous sound system let us enjoy the circular and hi tech surrounding sound. Especially the videoor game require real in the scene sound to experience the on scene sound-track.,
B074X2LK3L,Yea dat,5.0 out of 5 stars,1-Aug,2018,I was iffy when buying a headset because I had bad experiences with other ones but I saw how cheap and nice this one looked and I had to buy it to test it. It is amazing it works perfectly for the Xbox one. I love this product,
B074X2LK3L,Michael K.,5.0 out of 5 stars,23-Jan,2018,Really good for the price. They are on the big side but really comfortable with hrs of gaming. Honestly just as good as the turtlebeach ones I have. Only been using a week so I can't say the longevity of these. Would def recommend.,
B074X2LK3L,Amazon Customer,3.0 out of 5 stars,10-Apr,2018,Speaker broke 1st week. Cheap.,
B074X2LK3L,Jamie Valle-Zelaya,1.0 out of 5 stars,23-Dec,2017,When my son opened the box The jack where you plug it into for the sound was bent and split and has rendered them unuseable...so I have a disappointed child with broken headphones,
B074X2LK3L,MikkiTMomoffive,4.0 out of 5 stars,22-Oct,2018,My son (10) must have for Fortnite gaming.,
